# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000000000000082e-05 5.778555411950492271e-11 1.818589495816702595e-05 8.414415018087595399e-07 3.858902433906408191e-05
2.000000000000000164e-05 2.243190078132784038e-10 3.637167006620423138e-05 2.687815228163970005e-07 6.634459995469299542e-05
3.000000000000000415e-05 5.000243552544247905e-10 5.455734525416922054e-05 2.206529536863399699e-08 9.977464880694952853e-05
4.000000000000000327e-05 8.876772650268094367e-10 7.274290664427418562e-05 8.774233339892134609e-09 1.333743150664368216e-04
5.000000000000000240e-05 1.385612180548889683e-09 9.092835812241073512e-05 4.208092452273604067e-08 1.667531703022362422e-04
6.000000000000000152e-05 1.997900178629663515e-09 1.091136935821301890e-04 8.774233783981344459e-09 1.998797581945765955e-04
7.000000000000000742e-05 2.718355762709734336e-09 1.272989215087561021e-04 3.109830171155181233e-09 2.331272873883349916e-04
8.000000000000000654e-05 3.550824745346403688e-09 1.454840378183330785e-04 8.774233339892134609e-09 2.664276056738579257e-04
9.000000000000000567e-05 4.494360106299666313e-09 1.636690414755781475e-04 2.206529536863399699e-08 2.996422061536385684e-04
1.000000000000000048e-04 5.548393411380914131e-09 1.818539363002136255e-04 1.343022670852178635e-08 3.329979660096071825e-04
1.100000000000000039e-04 6.713572475725015920e-09 2.000387196762209996e-04 1.187040954420126582e-08 3.662974999385504304e-04
1.200000000000000030e-04 7.990328954043945942e-09 2.182233907852548782e-04 2.206529448045557729e-08 3.995965445136029359e-04
1.300000000000000157e-04 9.377253862297152409e-09 2.364079524763695872e-04 1.914557667959115861e-08 4.329218484580010795e-04
1.400000000000000148e-04 1.087492640383658227e-08 2.545924028199975098e-04 2.521218611661879550e-08 4.662061497215930217e-04
1.500000000000000140e-04 1.248451186874888208e-08 2.727767418809756705e-04 2.206529536863399699e-08 4.995338868649668029e-04
1.600000000000000131e-04 1.420445550071036678e-08 2.909609697081538826e-04 3.025704486958602502e-08 5.328204162622363071e-04
1.700000000000000122e-04 1.603552746143321883e-08 3.091450869920908673e-04 3.060218878303544443e-08 5.661639323593092854e-04
1.800000000000000113e-04 1.797740190045971076e-08 3.273290930358996320e-04 3.577175222702067003e-08 5.994641018594037973e-04
1.900000000000000105e-04 2.003069765610376862e-08 3.455129872897977350e-04 4.427658994998751041e-08 6.327643949859407257e-04
