# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000011686097423e-07 3.841857910156250000e-01 3.841857910156250000e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.009900998383272963e-07 3.608114719390869141e-01 3.608114719390869141e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.019801985080448503e-07 3.378908634185791016e-01 3.378908634185791016e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.029702971777624043e-07 3.154110908508300781e-01 3.154110908508300781e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.039603958474799583e-07 2.933597564697265625e-01 2.933597564697265625e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.049504945171975123e-07 2.717242240905761719e-01 2.717242240905761719e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.059405931869150663e-07 2.504930496215820312e-01 2.504930496215820312e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.069306918566326203e-07 2.296552658081054688e-01 2.296552658081054688e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.079207905263501743e-07 2.091996669769287109e-01 2.091996669769287109e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.089108891960677283e-07 1.891160011291503906e-01 1.891160011291503906e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.099009878657852823e-07 1.693942546844482422e-01 1.693942546844482422e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.108910865355028363e-07 1.500246524810791016e-01 1.500246524810791016e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.118811852052203903e-07 1.309978961944580078e-01 1.309978961944580078e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.128712838749379443e-07 1.123049259185791016e-01 1.123049259185791016e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.138613896500828560e-07 9.393692016601562500e-02 9.393692016601562500e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.148514883198004100e-07 7.588577270507812500e-02 7.588577270507812500e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.158415869895179640e-07 5.814313888549804688e-02 5.814313888549804688e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.168316856592355180e-07 4.070138931274414062e-02 4.070138931274414062e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.178217843289530720e-07 2.355265617370605469e-02 2.355265617370605469e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.188118829986706260e-07 6.689786911010742188e-03 6.689786911010742188e-03 2.000000000000000000e+00 2.000000000000000000e+00
1.198019816683881800e-07 9.894490242004394531e-03 9.894490242004394531e-03 2.000000000000000000e+00 2.000000000000000000e+00
1.207920803381057340e-07 2.620685100555419922e-02 2.620685100555419922e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.217821790078232880e-07 4.225397109985351562e-02 4.225397109985351562e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.227722776775408420e-07 5.804216861724853516e-02 5.804216861724853516e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.237623763472583960e-07 7.357788085937500000e-02 7.357788085937500000e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.247524750169759500e-07 8.886694908142089844e-02 8.886694908142089844e-02 2.000000000000000000e+00 2.000000000000000000e+00
1.257425736866935040e-07 1.039152145385742188e-01 1.039152145385742188e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.267326723564110580e-07 1.187283992767333984e-01 1.187283992767333984e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.277227710261286120e-07 1.333118677139282227e-01 1.333118677139282227e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.287128696958461660e-07 1.476709842681884766e-01 1.476709842681884766e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.297029683655637200e-07 1.618108749389648438e-01 1.618108749389648438e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.306930670352812740e-07 1.757365465164184570e-01 1.757365465164184570e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.316831657049988280e-07 1.894528865814208984e-01 1.894528865814208984e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.326732643747163820e-07 2.029644250869750977e-01 2.029644250869750977e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.336633630444339360e-07 2.162758111953735352e-01 2.162758111953735352e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.346534617141514900e-07 2.293913364410400391e-01 2.293913364410400391e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.356435603838690440e-07 2.423155307769775391e-01 2.423155307769775391e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.366336590535865980e-07 2.550523281097412109e-01 2.550523281097412109e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.376237577233041520e-07 2.676059007644653320e-01 2.676059007644653320e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.386138563930217060e-07 2.799801826477050781e-01 2.799801826477050781e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.396039550627392600e-07 2.921788692474365234e-01 2.921788692474365234e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.405940537324568140e-07 3.042057752609252930e-01 3.042057752609252930e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.415841524021743680e-07 3.160644769668579102e-01 3.160644769668579102e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.425742510718919220e-07 3.277585506439208984e-01 3.277585506439208984e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.435643497416094760e-07 3.392912149429321289e-01 3.392912149429321289e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.445544484113270300e-07 3.506659269332885742e-01 3.506659269332885742e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.455445612918992992e-07 3.618860244750976562e-01 3.618860244750976562e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.465346599616168533e-07 3.729543685913085938e-01 3.729543685913085938e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.475247586313344073e-07 3.838741779327392578e-01 3.838741779327392578e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.485148573010519613e-07 3.946483135223388672e-01 3.946483135223388672e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.495049559707695153e-07 6.599664688110351562e-03 4.052797555923461914e-01 5.333337500000000000e+06 2.133334400000000000e+07
1.504950546404870693e-07 1.971411705017089844e-02 4.157713651657104492e-01 5.263393000000000000e+06 2.105356600000000000e+07
1.514851533102046233e-07 3.265726566314697266e-02 4.261257648468017578e-01 5.194815500000000000e+06 2.077925600000000000e+07
1.524752519799221773e-07 4.543220996856689453e-02 4.363456964492797852e-01 5.127569500000000000e+06 2.051027200000000000e+07
1.534653506496397313e-07 5.804228782653808594e-02 4.464337825775146484e-01 5.061620500000000000e+06 2.024647600000000000e+07
1.544554493193572853e-07 7.049071788787841797e-02 4.563925266265869141e-01 4.996936000000000000e+06 1.998773800000000000e+07
