# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
7.300000000000000716e-04 5.328997860765127825e-07 2.190532899549513246e-03 6.476863489979223232e-10 4.380003190451731143e-03
7.400000000000000978e-04 5.475998023918293711e-07 2.220547599699251862e-03 2.791802344859206642e-10 4.440000712073732814e-03
7.500000000000001240e-04 5.625000856213091538e-07 2.250562500030195423e-03 1.481996747543234960e-10 4.499999928412101724e-03
7.600000000000000418e-04 5.776001077428816188e-07 2.280577600236810554e-03 3.401430248572978599e-10 4.559998737176940153e-03
7.700000000000000681e-04 5.928999438076232309e-07 2.310592899740893102e-03 5.272315917181913392e-10 4.620001990765842947e-03
7.800000000000000943e-04 6.084000219175322854e-07 2.340608399986177091e-03 9.243183995977233280e-11 4.680000544182938427e-03
7.900000000000001205e-04 6.241001169193793885e-07 2.370624100376694798e-03 6.576428290827607270e-10 4.739997193397016417e-03
8.000000000000000383e-04 6.399999445960702360e-07 2.400639999791565060e-03 3.825775252153107431e-10 4.800001057287062167e-03
8.100000000000000646e-04 6.560999188387484082e-07 2.430656099904116019e-03 3.610889365290859132e-11 4.860000057289148856e-03
8.200000000000000908e-04 6.724001648805710829e-07 2.460672400142804861e-03 5.400302427460701438e-11 4.920000444970540343e-03
8.300000000000001170e-04 6.889002657217702108e-07 2.490688900496529357e-03 5.565734539914046763e-10 4.979997567276406301e-03
8.400000000000001433e-04 7.055998900717952438e-07 2.520705599898587224e-03 2.022204625973245129e-11 5.040000111555364981e-03
8.500000000000000611e-04 7.225000295818517770e-07 2.550722499944590993e-03 2.001021570663397142e-10 5.100000591345299483e-03
8.600000000000000873e-04 7.396001433512822132e-07 2.580739600347214946e-03 4.745563941810360120e-10 5.159997907988156385e-03
8.700000000000001135e-04 7.568999715878987899e-07 2.610756899813271303e-03 3.638778167669443064e-10 5.220001040797228598e-03
8.800000000000001397e-04 7.743998975406896079e-07 2.640774399882861445e-03 3.276756643799672020e-11 5.280000384993321916e-03
8.900000000000000576e-04 7.921000371169384380e-07 2.670792100281538239e-03 5.491482824027116294e-10 5.339997837798371449e-03
9.000000000000000838e-04 8.099998844990352609e-07 2.700809999758302382e-03 2.797806430976379488e-10 5.400001165185130958e-03
9.100000000000001100e-04 8.280998704535136312e-07 2.730828099803073172e-03 1.482938216668117093e-10 5.460000564233347120e-03
9.200000000000001362e-04 8.464001068908544312e-07 2.760846400150285262e-03 9.487965968446587794e-11 5.519999401473185685e-03
9.300000000000000541e-04 8.649001026483915666e-07 2.790864900308331897e-03 4.424833832672447897e-10 5.579998707015754178e-03
9.400000000000000803e-04 8.835999780743009069e-07 2.820883599804702158e-03 3.687565808263570943e-10 5.640001434902508493e-03
9.500000000000001065e-04 9.025000244911041136e-07 2.850902500058261069e-03 7.104361543497361708e-11 5.699999711684888837e-03
9.600000000000001327e-04 9.215999998701818186e-07 2.880921600114660919e-03 2.390301290233765030e-10 5.759999081649702646e-03
9.700000000000001590e-04 9.408999019910879724e-07 2.910940899746528032e-03 3.203366460979850672e-10 5.820001335981928037e-03
9.799999999999999684e-04 9.603998982754546887e-07 2.940960399869130271e-03 6.005329566960426746e-11 5.880000489413284015e-03
9.900000000000002114e-04 9.801002041065487447e-07 2.970980100235998123e-03 6.457945289639610564e-11 5.939999416834318424e-03
1.000000000000000021e-03 9.999998633603013332e-07 3.000999999727582690e-03 2.715552227527950890e-10 6.000000990042053672e-03
1.010000000000000047e-03 1.020099878346059086e-06 3.031020099902193010e-03 4.704681089151563356e-11 6.059999801003357334e-03
1.020000000000000073e-03 1.040400071428138062e-06 3.061040400082593038e-03 2.185629455198068172e-11 6.120000037864059550e-03
1.030000000000000100e-03 1.060900109095541666e-06 3.091060900263897793e-03 3.005178328407964727e-10 6.179998661339780597e-03
1.040000000000000126e-03 1.081599938057564714e-06 3.121081599800845652e-03 2.635083262703119544e-10 6.240000869644823922e-03
1.050000000000000152e-03 1.102499982419402613e-06 3.151102499976410343e-03 1.124611515024298569e-11 6.299999988727655875e-03
1.060000000000000178e-03 1.123600022356896488e-06 3.181123600139557084e-03 2.211466565427144815e-10 6.359998932500054991e-03
1.070000000000000204e-03 1.144899845595404031e-06 3.211144899663231911e-03 3.411244620110664982e-10 6.420001177040113305e-03
1.080000000000000014e-03 1.166399969054765506e-06 3.241166400000938808e-03 5.907541122951442958e-11 6.479999662461821686e-03
1.090000000000000040e-03 1.188100123172830536e-06 3.271188100105515417e-03 3.239186696646356722e-11 6.539999989219502652e-03
1.100000000000000066e-03 1.210000052154214245e-06 3.301210000182575044e-03 2.367617213394623832e-10 6.599999281680979379e-03
1.110000000000000092e-03 1.232100006909320200e-06 3.331232099827108328e-03 3.242339730036292167e-10 6.660001356534550609e-03
1.120000000000000119e-03 1.254400032735247805e-06 3.361254400038315993e-03 1.038902297523236484e-11 6.720000201371867377e-03
1.130000000000000145e-03 1.276900073676756620e-06 3.391276900207795819e-03 2.371329799188970355e-10 6.779998919621554876e-03
1.140000000000000171e-03 1.299599930781880630e-06 3.421299599747573694e-03 3.219255972908285912e-10 6.840001255142169612e-03
1.150000000000000197e-03 1.322499990852321616e-06 3.451322500021447581e-03 5.290523574785765959e-11 6.899999947151513879e-03
1.160000000000000224e-03 1.345600100677302180e-06 3.481345600049312594e-03 8.885248092838082812e-11 6.960000276345468251e-03
1.170000000000000033e-03 1.368899829046199557e-06 3.511368899644207175e-03 3.154649874659298803e-10 7.020001327642688693e-03
1.180000000000000059e-03 1.392399932242938121e-06 3.541392399941223346e-03 1.529709692249525688e-11 7.079999854298080209e-03
1.190000000000000085e-03 1.416100024798083723e-06 3.571416099986013393e-03 6.525446849536820082e-11 7.140000039106197960e-03
1.200000000000000112e-03 1.440000056973644860e-06 3.601440000151168164e-03 1.571134333744339528e-10 7.199999158777004027e-03
1.210000000000000138e-03 1.464099979475719238e-06 3.631464099878467522e-03 1.666533577804329980e-10 7.260000734347293871e-03
1.220000000000000164e-03 1.488400019233893090e-06 3.661488400085843864e-03 1.089803802756250661e-10 7.319999703501167687e-03
1.230000000000000190e-03 1.512900034139619265e-06 3.691512900215521142e-03 2.945697019640647341e-10 7.379998961800637858e-03
1.240000000000000217e-03 1.537599886525242709e-06 3.721537599727930967e-03 2.554987332814562251e-10 7.440001220790470882e-03
1.250000000000000026e-03 1.562499887697299528e-06 3.751562499878957624e-03 1.398348103975877166e-11 7.500000208210622077e-03
1.260000000000000052e-03 1.587600117591847493e-06 3.781587600119262760e-03 2.741806781614286592e-12 7.559999976390230358e-03
1.270000000000000078e-03 1.612900129899230706e-06 3.811612900268546156e-03 2.181703706582993618e-10 7.619999094444551702e-03
