# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.488748874887489178e-07 5.394578117545734131e-10 1.496879193929601115e-07 3.675226490391647616e-03 3.675226490391647616e-03
1.498739873987399014e-07 5.881855003053715336e-10 1.502239261874649401e-07 3.179295183611596798e-03 3.179295183611596798e-03
1.508730873087309114e-07 1.004200722576342741e-09 1.522245645091402366e-07 4.603558322095135935e-03 1.923570108357042230e-02
1.518721872187218949e-07 6.837179711283170036e-10 1.527368316267541104e-07 2.382611706564841114e-03 2.382611706564841114e-03
1.528712871287129049e-07 4.300559908188006375e-12 1.532424023231726551e-07 4.798996832513058308e-03 1.430041387911273887e-02
1.538703870387039149e-07 4.160032318623052561e-10 1.551844701630500367e-07 1.167319736544714104e-02 5.387613157591131241e-02
1.548694869486948984e-07 1.055178167064241279e-10 1.556677275971196650e-07 8.945893159148621265e-03 3.671933868669441381e-02
1.558685868586859084e-07 2.009876709507807391e-10 1.561447895426226751e-07 6.122985888775911434e-03 1.983225458505444294e-02
1.568676867686768919e-07 2.041562474630609358e-10 1.580312649629433963e-07 1.223224410624412783e-02 5.734955899651872357e-02
1.578667866786679019e-07 2.525388786978055577e-10 1.584873303706046954e-07 4.662218029103382122e-03 1.357182788701072340e-02
1.588658865886588855e-07 6.497349325229606620e-10 1.603353454449063520e-07 1.031969905257179576e-02 4.991024017176881600e-02
1.598649864986498955e-07 3.474904808342671458e-10 1.607713104867514176e-07 6.991322231985286351e-03 3.305614459863459587e-02
1.608640864086409055e-07 7.391625089780973212e-10 1.625821846040764740e-07 1.217096911220982847e-02 5.078405807171915143e-02
1.618631863186318890e-07 4.400972919427204033e-10 1.629988997109421689e-07 8.595108852988531112e-03 3.402036339543146326e-02
1.628622862286228990e-07 1.447015840483345528e-10 1.634105015746456502e-07 4.955274939578480087e-03 1.751240609786375302e-02
1.638613861386138825e-07 5.304459094190860924e-10 1.651721599493782833e-07 9.524245328827785073e-03 3.433318662918338759e-02
1.648604860486048925e-07 2.380828867387663195e-10 1.655656025612017856e-07 5.665804585855305220e-03 1.792038180328425767e-02
1.658595859585959025e-07 6.186171574995569244e-10 1.672930554086349275e-07 9.825808467948782265e-03 3.404057724467124402e-02
1.668586858685868861e-07 3.292277561683931708e-10 1.676690870588970483e-07 5.767440239440091432e-03 1.773026791482434916e-02
1.678577857785778961e-07 6.181244405212282800e-10 1.667178284314729808e-07 6.217560266333244101e-03 2.985924927503269544e-02
1.688568856885688796e-07 8.967717679553288690e-10 1.670928138075566949e-07 1.027260365776316853e-02 4.531672609823322873e-02
1.698559855985598896e-07 5.185154527964641602e-10 1.687706401298783021e-07 6.674244879519397600e-03 2.976296018979507352e-02
1.708550855085508996e-07 7.944869206966131969e-10 1.691292355054940799e-07 1.090237684963857312e-02 4.513159024993140811e-02
1.718541854185418831e-07 4.212228343902779670e-10 1.707757140145815811e-07 7.648908019746825104e-03 3.020382604216464983e-02
1.728532853285328931e-07 5.227418498066072061e-11 1.724031588601349085e-07 4.603349841141524124e-03 1.575081716046478064e-02
1.738523852385238767e-07 3.261668712895016142e-10 1.727346967683729417e-07 9.105672181176638347e-03 3.114509278433708062e-02
1.748514851485148867e-07 3.802247405815251113e-11 1.743323498892834778e-07 6.372923775868288843e-03 1.726706080441542390e-02
1.758505850585058967e-07 5.489435572769707505e-10 1.746491595788768336e-07 7.420867510930850841e-03 3.973296155129424356e-02
1.768496849684968802e-07 1.876105937270722279e-10 1.762179455688794860e-07 5.022672716957998773e-03 1.212223615924656883e-02
1.778487848784878902e-07 4.545885889939427216e-10 1.765206030235333401e-07 9.824002526863218066e-03 4.141409772484960783e-02
1.788478847884788737e-07 9.781953025367329246e-11 1.780614069524233400e-07 7.701050933808906152e-03 2.852647548850772985e-02
1.798469846984698837e-07 2.549853661548695527e-10 1.795850912422736201e-07 5.747980722270451537e-03 1.604532333471997418e-02
1.808460846084608937e-07 3.169657869506181669e-10 1.798641307004800183e-07 7.354191658819120292e-03 3.790583096899058368e-02
1.818451845184518772e-07 5.773652667073747580e-10 1.813611678613824552e-07 1.026682599558181863e-03 1.026682599558181863e-03
1.828442844284428872e-07 2.277236177405939088e-10 1.828418443317048059e-07 2.464214192555935767e-03 1.242672272087697039e-02
1.838433843384338708e-07 4.857780844247372443e-10 1.830986358086761356e-07 2.817294933495029241e-03 2.817294933495029241e-03
1.848424842484248808e-07 4.407270104422877921e-10 1.845539148170871613e-07 1.646348000822417390e-03 1.646348000822417390e-03
