# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000011686097423e-07 6.177604198455810547e-02 2.362471818923950195e-01 5.960468000000000000e+06 3.576279200000000000e+07
1.009900998383272963e-07 5.301064252853393555e-02 2.420907616615295410e-01 5.844169000000000000e+06 3.506499600000000000e+07
1.019801985080448503e-07 4.441547393798828125e-02 2.478209137916564941e-01 5.731240500000000000e+06 3.438742800000000000e+07
1.029702971777624043e-07 3.598558902740478516e-02 2.534408569335937500e-01 5.621554500000000000e+06 3.372931200000000000e+07
1.039603958474799583e-07 2.771621942520141602e-02 2.589536905288696289e-01 5.514987500000000000e+06 3.308990600000000000e+07
1.049504945171975123e-07 1.960295438766479492e-02 2.643625736236572266e-01 5.411422000000000000e+06 3.246851600000000000e+07
1.059405931869150663e-07 1.164132356643676758e-02 2.696703672409057617e-01 5.310746500000000000e+06 3.186446400000000000e+07
1.069306918566326203e-07 3.827095031738281250e-03 2.748798131942749023e-01 5.212855000000000000e+06 3.127711200000000000e+07
1.079207905263501743e-07 3.843724727630615234e-03 2.799937129020690918e-01 5.117645000000000000e+06 3.070585400000000000e+07
1.089108891960677283e-07 1.137506961822509766e-02 2.850146293640136719e-01 5.025020000000000000e+06 3.015010400000000000e+07
1.099009878657852823e-07 1.877075433731079102e-02 2.899450659751892090e-01 4.934887000000000000e+06 2.960930400000000000e+07
1.108910865355028363e-07 2.603435516357421875e-02 2.947874665260314941e-01 4.847157500000000000e+06 2.908292800000000000e+07
1.118811852052203903e-07 3.316938877105712891e-02 2.995441555976867676e-01 4.761747000000000000e+06 2.857046400000000000e+07
1.128712838749379443e-07 4.017925262451171875e-02 3.042173981666564941e-01 4.678574000000000000e+06 2.807142600000000000e+07
1.138613896500828560e-07 4.706722497940063477e-02 3.088093996047973633e-01 4.597560500000000000e+06 2.758534800000000000e+07
1.148514883198004100e-07 5.383646488189697266e-02 3.133221864700317383e-01 4.518634000000000000e+06 2.711178800000000000e+07
1.158415869895179640e-07 6.048989295959472656e-02 3.177578449249267578e-01 4.441722500000000000e+06 2.665031800000000000e+07
1.168316856592355180e-07 6.703060865402221680e-02 3.221182823181152344e-01 4.366758500000000000e+06 2.620053400000000000e+07
1.178217843289530720e-07 7.346141338348388672e-02 3.264054656028747559e-01 4.293676000000000000e+06 2.576203800000000000e+07
1.188118829986706260e-07 7.978498935699462891e-02 3.306211829185485840e-01 4.222413000000000000e+06 2.533446200000000000e+07
1.198019816683881800e-07 8.600407838821411133e-02 3.347672522068023682e-01 4.152910000000000000e+06 2.491744200000000000e+07
1.207920803381057340e-07 9.212118387222290039e-02 3.388453423976898193e-01 4.085108250000000000e+06 2.451063200000000000e+07
1.217821790078232880e-07 9.813886880874633789e-02 3.428571224212646484e-01 4.018953750000000000e+06 2.411370400000000000e+07
1.227722776775408420e-07 1.040594577789306641e-01 3.468041718006134033e-01 3.954393500000000000e+06 2.372634200000000000e+07
1.237623763472583960e-07 1.098853349685668945e-01 3.506880998611450195e-01 3.891376500000000000e+06 2.334824000000000000e+07
1.247524750169759500e-07 1.156187057495117188e-01 3.545103669166564941e-01 3.829853750000000000e+06 2.297910400000000000e+07
1.257425736866935040e-07 1.212618350982666016e-01 3.582724332809448242e-01 3.769778750000000000e+06 2.261865400000000000e+07
1.267326723564110580e-07 1.268167495727539062e-01 3.619757294654846191e-01 3.711105750000000000e+06 2.226661600000000000e+07
1.277227710261286120e-07 1.322855949401855469e-01 3.656215965747833252e-01 3.653792750000000000e+06 2.192273800000000000e+07
1.287128696958461660e-07 1.376702785491943359e-01 3.692113757133483887e-01 3.597796750000000000e+06 2.158676200000000000e+07
1.297029683655637200e-07 1.429727077484130859e-01 3.727463483810424805e-01 3.543078000000000000e+06 2.125845000000000000e+07
