# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
3.501346534653465505e-04 1.172395514004165307e-13 3.501346536034510848e-04 1.173501296136691963e-10 7.882576813500463686e-10
3.601356435643564627e-04 1.783018177548001404e-13 3.601356430653623875e-04 1.780437353104957765e-09 9.484512730750793708e-09
3.701366336633663749e-04 2.922107000813412014e-13 3.701366341850587105e-04 1.241347469260745129e-09 6.103598071405258452e-09
3.801376237623762871e-04 1.385558334732195362e-13 3.801376239107590038e-04 1.509568026136776098e-09 3.814455418194029335e-09
3.901386138613861993e-04 1.643130076445231680e-13 3.901386140570117789e-04 1.598094989674336830e-10 5.696016991407759633e-10
4.001396039603960573e-04 3.801403636316535994e-13 4.001396034825077663e-04 4.891131943907112145e-10 2.569329193846670023e-09
4.101405940594059696e-04 3.568256801145253121e-13 4.101405933223389866e-04 1.853674325147380841e-09 7.793685030677011127e-09
4.201415841584158818e-04 6.172840016915870365e-14 4.201415846045719604e-04 1.829912665840538466e-09 8.119452665766857535e-09
4.301425742574257940e-04 5.551115123125782702e-14 4.301425741308761985e-04 3.307703000388073633e-10 2.130911669340207482e-09
4.401435643564357062e-04 2.933209231059663580e-13 4.401435640390971571e-04 1.092737011987310325e-10 4.638143202839728474e-10
4.501445544554456184e-04 2.753353101070388220e-14 4.501445543034776620e-04 5.527551749651138380e-10 2.196473891658001776e-09
4.601455445544554764e-04 1.065814103640150279e-13 4.601455449013691634e-04 1.045673769795030239e-09 4.191762936756049385e-09
4.701465346534653886e-04 1.163513729807164054e-13 4.701465348664335409e-04 4.111537776907425723e-10 4.111537776907425723e-10
4.801475247524753008e-04 1.052491427344648400e-13 4.801475247009356906e-04 2.235371887593373685e-10 2.235371887593373685e-10
4.901485148514851588e-04 2.042810365310288034e-13 4.901485144128692184e-04 9.561045288819514099e-10 5.115185386372900211e-09
5.001495049504950169e-04 1.443289932012703503e-13 5.001495053411630920e-04 9.849205895307022729e-10 3.647863344724555645e-09
5.101504950495049833e-04 1.527666881884215400e-13 5.101504952378377311e-04 1.401581073423585622e-10 1.401581073423585622e-10
5.201514851485148413e-04 5.262457136723242002e-14 5.201514850168287296e-04 3.039863916143303868e-10 3.039863916143303868e-10
5.301524752475248077e-04 6.394884621840901673e-14 5.301524751031294613e-04 7.856379991011408492e-10 1.970669405437774913e-09
5.401534653465346657e-04 2.788880237858393230e-13 5.401534658910911446e-04 9.833582836904497526e-10 4.408025944258042728e-09
5.501544554455445237e-04 1.838529328779259231e-13 5.501544557278137404e-04 3.589892827449148172e-10 3.589892827449148172e-10
5.601554455445544901e-04 7.771561172376095783e-15 5.601554454570667474e-04 2.850590874459157931e-10 2.850590874459157931e-10
5.701564356435643481e-04 1.920685832601520815e-13 5.701564354740895624e-04 7.899458864812913816e-11 7.899458864812913816e-11
5.801574257425743146e-04 1.789679515695752343e-13 5.801574253805341641e-04 6.301819066578673301e-10 2.609291005484237758e-09
5.901584158415841726e-04 7.194245199571014382e-14 5.901584159357931014e-04 5.638849387423761073e-10 1.520185310965871395e-09
