# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000011686097423e-07 5.762786865234375000e-01 5.762786865234375000e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.009900998383272963e-07 5.412170886993408203e-01 5.412170886993408203e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.019801985080448503e-07 5.068364143371582031e-01 5.068364143371582031e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.029702971777624043e-07 4.731168746948242188e-01 4.731168746948242188e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.039603958474799583e-07 4.400393962860107422e-01 4.400393962860107422e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.049504945171975123e-07 4.075863361358642578e-01 4.075863361358642578e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.059405931869150663e-07 3.757398128509521484e-01 3.757398128509521484e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.069306918566326203e-07 3.444828987121582031e-01 3.444828987121582031e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.079207905263501743e-07 3.137996196746826172e-01 3.137996196746826172e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.089108891960677283e-07 2.836742401123046875e-01 2.836742401123046875e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.099009878657852823e-07 2.540915012359619141e-01 2.540915012359619141e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.108910865355028363e-07 2.250370979309082031e-01 2.250370979309082031e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.118811852052203903e-07 1.964969635009765625e-01 1.964969635009765625e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.128712838749379443e-07 1.684575080871582031e-01 1.684575080871582031e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.138613896500828560e-07 1.409056186676025391e-01 1.409056186676025391e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.148514883198004100e-07 1.138286590576171875e-01 1.138286590576171875e-01 6.000000000000000000e+00 6.000000000000000000e+00
1.158415869895179640e-07 8.721494674682617188e-02 8.721494674682617188e-02 6.000000000000000000e+00 6.000000000000000000e+00
1.168316856592355180e-07 6.105208396911621094e-02 6.105208396911621094e-02 6.000000000000000000e+00 6.000000000000000000e+00
1.178217843289530720e-07 3.532886505126953125e-02 3.532886505126953125e-02 6.000000000000000000e+00 6.000000000000000000e+00
1.188118829986706260e-07 1.003456115722656250e-02 1.003456115722656250e-02 6.000000000000000000e+00 6.000000000000000000e+00
1.198019816683881800e-07 1.484179496765136719e-02 1.484179496765136719e-02 6.000000000000000000e+00 6.000000000000000000e+00
1.207920803381057340e-07 3.931021690368652344e-02 3.931021690368652344e-02 6.000000000000000000e+00 6.000000000000000000e+00
1.217821790078232880e-07 6.338095664978027344e-02 6.338095664978027344e-02 6.000000000000000000e+00 6.000000000000000000e+00
1.227722776775408420e-07 8.706331253051757812e-02 8.706331253051757812e-02 6.000000000000000000e+00 6.000000000000000000e+00
1.237623763472583960e-07 1.103668212890625000e-01 1.103668212890625000e-01 6.000000000000000000e+00 6.000000000000000000e+00
