# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000011686097423e-07 1.920928955078125000e-01 1.920928955078125000e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.001011021435260773e-02 1.311302185058593750e-06 1.311302185058593750e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.002011984586715698e-02 3.576278686523437500e-07 3.576278686523437500e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.003012947738170624e-02 1.192092895507812500e-07 1.192092895507812500e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.004013910889625549e-02 1.192092895507812500e-07 1.192092895507812500e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.005015060305595398e-02 2.384185791015625000e-07 2.384185791015625000e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.006015837192535400e-02 2.384185791015625000e-07 2.384185791015625000e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.007016986608505249e-02 2.980232238769531250e-07 2.980232238769531250e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.008018136024475098e-02 3.576278686523437500e-07 3.576278686523437500e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.009019285440444946e-02 5.960464477539062500e-08 4.172325134277343750e-07 7.343871857301564887e-06 4.406323205330409110e-05
1.001001968979835510e-01 5.960464477539062500e-08 3.576278686523437500e-07 5.948538273514714092e-06 3.569122782209888101e-05
1.101102083921432495e-01 1.192092895507812500e-07 4.172325134277343750e-07 4.916147645417368039e-06 2.949688678199891001e-05
1.201202198863029480e-01 1.788139343261718750e-07 4.172325134277343750e-07 4.130930392420850694e-06 2.478558235452510417e-05
1.301302313804626465e-01 2.384185791015625000e-07 4.768371582031250000e-07 3.519846359267830849e-06 7.039692718535661697e-06
1.401402354240417480e-01 2.384185791015625000e-07 4.768371582031250000e-07 3.034970177395734936e-06 6.069940354791469872e-06
1.501502543687820435e-01 1.192092895507812500e-07 2.384185791015625000e-07 2.643796051415847614e-06 5.287592102831695229e-06
1.601602584123611450e-01 1.192092895507812500e-07 2.384185791015625000e-07 2.323649368918268010e-06 4.647298737836536020e-06
1.701702624559402466e-01 1.192092895507812500e-07 2.384185791015625000e-07 2.058319296338595450e-06 4.116638592677190900e-06
1.801802814006805420e-01 1.192092895507812500e-07 1.192092895507812500e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.901902854442596436e-01 1.192092895507812500e-07 1.192092895507812500e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.002003043889999390e-01 1.192092895507812500e-07 1.192092895507812500e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.102103084325790405e-01 1.192092895507812500e-07 1.192092895507812500e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.202203124761581421e-01 1.192092895507812500e-07 1.192092895507812500e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.302303314208984375e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
