# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000011686097423e-07 3.841857910156250000e-01 3.841857910156250000e-01 2.000000000000000000e+00 2.000000000000000000e+00
1.001011021435260773e-02 5.483627319335937500e-06 1.001787185668945312e-02 4.572868347167968750e-04 2.241611480712890625e-03
2.002011984586715698e-02 7.152557373046875000e-07 2.001976966857910156e-02 1.176595687866210938e-04 1.176595687866210938e-04
3.003012947738170624e-02 2.384185791015625000e-07 3.003048896789550781e-02 2.121925354003906250e-05 2.121925354003906250e-05
4.004013910889625549e-02 4.768371582031250000e-07 4.004073143005371094e-02 3.814697265625000000e-06 3.325939178466796875e-05
5.005015060305595398e-02 2.384185791015625000e-07 5.005073547363281250e-02 1.311302185058593750e-05 8.463859558105468750e-05
6.006015837192535400e-02 0.000000000000000000e+00 6.006050109863281250e-02 1.144409179687500000e-05 6.103515625000000000e-05
7.007016986608505249e-02 2.384185791015625000e-07 7.007026672363281250e-02 5.960464477539062500e-06 4.220008850097656250e-05
8.008018136024475098e-02 3.576278686523437500e-07 8.007979393005371094e-02 4.768371582031250000e-07 9.775161743164062500e-06
9.009019285440444946e-02 1.192092895507812500e-07 9.008932113647460938e-02 1.394748687744140625e-05 5.805492401123046875e-05
1.001001968979835510e-01 4.768371582031250000e-07 1.000990867614746094e-01 1.227855682373046875e-05 6.580352783203125000e-05
1.101102083921432495e-01 0.000000000000000000e+00 1.101098060607910156e-01 7.867813110351562500e-06 2.253055572509765625e-05
1.201202198863029480e-01 3.576278686523437500e-07 1.201193332672119141e-01 1.001358032226562500e-05 5.137920379638671875e-05
1.301302313804626465e-01 7.152557373046875000e-07 1.301314830780029297e-01 8.344650268554687500e-06 4.005432128906250000e-05
1.401402354240417480e-01 2.384185791015625000e-07 1.401407718658447266e-01 5.960464477539062500e-06 1.502037048339843750e-05
1.501502543687820435e-01 2.384185791015625000e-07 1.501507759094238281e-01 5.245208740234375000e-06 2.121925354003906250e-05
1.601602584123611450e-01 4.768371582031250000e-07 1.601610183715820312e-01 4.529953002929687500e-06 2.551078796386718750e-05
1.701702624559402466e-01 2.384185791015625000e-07 1.701710224151611328e-01 5.245208740234375000e-06 2.360343933105468750e-05
1.801802814006805420e-01 4.768371582031250000e-07 1.801807880401611328e-01 1.192092895507812500e-06 7.152557373046875000e-07
1.901902854442596436e-01 4.768371582031250000e-07 1.901907920837402344e-01 7.152557373046875000e-07 8.344650268554687500e-07
2.002003043889999390e-01 2.384185791015625000e-07 2.002005577087402344e-01 1.192092895507812500e-06 1.192092895507812500e-06
2.102103084325790405e-01 2.384185791015625000e-07 2.102105617523193359e-01 2.384185791015625000e-07 2.384185791015625000e-07
2.202203124761581421e-01 0.000000000000000000e+00 2.202203273773193359e-01 2.384185791015625000e-07 3.576278686523437500e-06
2.302303314208984375e-01 2.384185791015625000e-07 2.302305698394775391e-01 7.152557373046875000e-07 4.053115844726562500e-06
2.402403354644775391e-01 0.000000000000000000e+00 2.402403354644775391e-01 1.192092895507812500e-07 1.192092895507812500e-07
2.502503395080566406e-01 0.000000000000000000e+00 2.502505779266357422e-01 9.536743164062500000e-07 0.000000000000000000e+00
2.602603435516357422e-01 0.000000000000000000e+00 2.602603435516357422e-01 4.768371582031250000e-07 4.768371582031250000e-07
2.702703773975372314e-01 2.384185791015625000e-07 2.702701091766357422e-01 4.768371582031250000e-07 4.768371582031250000e-07
2.802803814411163330e-01 2.384185791015625000e-07 2.802803516387939453e-01 4.768371582031250000e-07 3.576278686523437500e-07
2.902903854846954346e-01 2.384185791015625000e-07 2.902898788452148438e-01 7.152557373046875000e-07 0.000000000000000000e+00
3.003003895282745361e-01 2.384185791015625000e-07 3.003001213073730469e-01 7.152557373046875000e-07 3.576278686523437500e-07
3.103103935718536377e-01 2.384185791015625000e-07 3.103101253509521484e-01 5.960464477539062500e-07 3.576278686523437500e-07
3.203204274177551270e-01 3.576278686523437500e-07 3.203198909759521484e-01 2.026557922363281250e-06 7.271766662597656250e-06
3.303304314613342285e-01 3.576278686523437500e-07 3.303298950195312500e-01 1.907348632812500000e-06 1.096725463867187500e-05
3.403404355049133301e-01 1.192092895507812500e-07 3.403401374816894531e-01 1.072883605957031250e-06 2.026557922363281250e-06
3.503504395484924316e-01 1.192092895507812500e-07 3.503499031066894531e-01 1.311302185058593750e-06 5.960464477539062500e-06
3.603604435920715332e-01 3.576278686523437500e-07 3.603599071502685547e-01 1.549720764160156250e-06 5.483627319335937500e-06
3.703704774379730225e-01 2.384185791015625000e-07 3.703708648681640625e-01 7.152557373046875000e-07 3.576278686523437500e-06
3.803804814815521240e-01 2.384185791015625000e-07 3.803806304931640625e-01 2.384185791015625000e-07 2.384185791015625000e-07
3.903904855251312256e-01 2.384185791015625000e-07 3.903908729553222656e-01 4.768371582031250000e-07 3.576278686523437500e-06
4.004004895687103271e-01 2.384185791015625000e-07 4.004006385803222656e-01 0.000000000000000000e+00 2.622604370117187500e-06
