# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000000000000082e-05 1.000088900582341012e-12 6.551204023708123714e-12 1.110223024625156329e-06 2.220446049250312657e-06
2.000000000000000164e-05 1.775579683283012855e-12 4.551137244845904206e-12 2.775557561562890822e-07 1.665334536937734599e-06
3.000000000000000415e-05 8.504308368628699100e-13 8.504308368628699100e-13 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000327e-05 1.000088900582341012e-12 1.000088900582341012e-12 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000240e-05 1.000088900582341012e-12 2.110311925207497552e-12 4.440892098500626162e-08 2.664535259100375697e-07
6.000000000000000152e-05 8.503198145604073943e-13 8.503198145604073943e-13 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000742e-05 2.069455717901291791e-13 2.069455717901291791e-13 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000654e-05 3.061995101916181738e-13 1.000088900582341012e-12 1.734723475976806764e-08 3.469446951953613527e-08
9.000000000000000567e-05 2.335909243811329361e-13 8.503198145604073943e-13 1.370645709413773351e-08 8.223874256482640109e-08
1.000000000000000048e-04 1.101341240428155288e-13 1.101341240428155288e-13 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000039e-04 4.953815135877448483e-13 4.953815135877448483e-13 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000030e-04 3.876898801991046639e-13 8.503198145604073943e-13 7.709882115452476343e-09 1.541976423090495269e-08
1.300000000000000157e-04 2.811084698350896360e-13 2.811084698350896360e-13 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000148e-04 2.069455717901291791e-13 2.069455717901291791e-13 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000140e-04 2.597921877622866305e-13 6.299405441723138210e-13 4.934324553889584165e-09 9.868649107779168329e-09
1.600000000000000131e-04 4.085620730620576069e-14 3.878009025015671796e-13 4.336808689942016909e-09 2.602085213965210311e-08
1.700000000000000122e-04 2.042810365310288034e-14 2.042810365310288034e-14 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000113e-04 7.482903185973555082e-14 3.832489881006040378e-13 3.426614273534433379e-09 2.055968564120660027e-08
1.900000000000000105e-04 1.686428774405612785e-13 4.607425552194399643e-13 3.075410040512898720e-09 6.150820081025797440e-09
2.000000000000000096e-04 1.101341240428155288e-13 1.101341240428155288e-13 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000087e-04 2.069455717901291791e-13 2.069455717901291791e-13 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000078e-04 2.431388423929092824e-13 4.953815135877448483e-13 2.293849224432141394e-09 4.587698448864282787e-09
