# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000000000000021e-08 7.130182666514883749e-09 3.972047579736681655e-09 3.779553950749687363e+00 1.488178419700125055e+01
1.099909990999100028e-08 4.680700271819659974e-09 2.486822525682441665e-08 2.329240535682837177e+00 9.670759464317162823e+00
1.199819981998199870e-08 1.323516007900593650e-08 2.377782637452696690e-08 1.697566656255853346e-01 1.697566656255853346e-01
1.299729972997299712e-08 1.558371609533537594e-08 2.285506539578818774e-08 8.511274765524579067e-02 5.720969470497268006e-01
1.399639963996399720e-08 5.698673533061082708e-09 3.792845060246463618e-08 2.340494964947943402e-01 3.326822759138234886e-01
1.499549954995499727e-08 8.236407555983760176e-09 3.618584143438852152e-08 7.525586666593309104e-02 7.525586666593309104e-02
1.599459945994599734e-08 1.045710362745921884e-08 3.466093545512194396e-08 3.583408450444878213e-01 1.660262188495759794e+00
1.699369936993699411e-08 5.883534104356158423e-09 4.638162609538198922e-08 1.511221361423968901e-01 1.511221361423968901e-01
1.799279927992799418e-08 7.988259387303742187e-09 4.445992063395465266e-08 1.700922753442979385e-01 1.728434731648604838e-01
1.899189918991899426e-08 4.025768163273824030e-09 5.443194694976227765e-08 1.560683451779940611e-01 1.560683451779940611e-01
1.999099909990999102e-08 6.012961240031700072e-09 5.229999100464510775e-08 1.660792485414983588e-01 9.994964987498562436e-01
2.099009900990099110e-08 2.521709951963657659e-09 6.094953075574949253e-08 4.773143869769658210e-02 4.773143869769658210e-02
2.198919891989199117e-08 6.522848927659197216e-10 6.881307124118052343e-08 1.994787813670955146e-01 8.883097570745501770e-01
2.298829882988299124e-08 1.279125250164270255e-09 6.633406579581446749e-08 1.175994553059203085e-01 1.175994553059203085e-01
2.398739873987399132e-08 7.354650222168856999e-10 7.331828522083583266e-08 1.743877457144940024e-01 1.743877457144940024e-01
2.498649864986498808e-08 2.456927994387569925e-09 7.085738573664457363e-08 1.316857282671106688e-01 6.651688438791909519e-01
2.598559855985598816e-08 2.264384235672878276e-10 7.713062988301544465e-08 8.101443684635878384e-02 8.101443684635878384e-02
2.698469846984698823e-08 6.539688790496711590e-10 8.293934472547448422e-08 9.866926618344784572e-02 9.866926618344784572e-02
2.798379837983798830e-08 3.034660522871490684e-09 8.833328468682566381e-08 9.628636448854877017e-02 5.216086689877492688e-01
2.898289828982898507e-08 4.947038334535136528e-10 8.569411624748113354e-08 5.243608184236325798e-02 7.973200522780654609e-02
2.998199819981998514e-08 1.765599666470052398e-09 9.063676964515821055e-08 7.169799607602733715e-02 7.169799607602733715e-02
3.098109810981098191e-08 2.088345496531474055e-09 9.526063582399046936e-08 1.478294132552004925e-02 1.478294132552004925e-02
3.198019801980197867e-08 2.390925235573604368e-09 9.959559132965978279e-08 7.905341904234131079e-02 7.905341904234131079e-02
3.297929792979298205e-08 4.358382987845743628e-09 1.036678933807877456e-07 2.253634178786256825e-02 7.954054536108401408e-02
3.397839783978398544e-08 4.576420131741087971e-09 1.075007114437198652e-07 5.821923042925369884e-02 3.467058604496946472e-01
3.497749774977498220e-08 4.782001461478557758e-09 1.111145686572001523e-07 8.005569940878576318e-02 3.522969993823137358e-01
3.597659765976597897e-08 1.890205769683461767e-09 1.083557883418961865e-07 8.139792707265058880e-02 3.387284519825355389e-01
3.697569756975697573e-08 2.157260148294426472e-09 1.117512447024182620e-07 7.210724505895615977e-02 3.157192760839313550e-01
3.797479747974797912e-08 2.410261767948895795e-09 1.149680346479442505e-07 7.197506015138088742e-02 3.029370707948340069e-01
3.897389738973898250e-08 5.498923982827363943e-09 1.237171640688927710e-07 6.653415934816564459e-02 2.858064783607501269e-01
3.997299729972997926e-08 1.489607548421645333e-09 1.264740707718203794e-07 2.534446583090268490e-01 9.482718425655853878e-01
4.097209720972097603e-08 1.740382060688716592e-09 1.290965236933061533e-07 2.167255433968211520e-01 8.780793246092484239e-01
4.197119711971197279e-08 6.566160948295873823e-10 1.315941244861562609e-07 2.393983160656114606e-01 9.326647956284572771e-01
4.297029702970296956e-08 9.150973312443966279e-10 1.339755826279542816e-07 1.931377956780035987e-01 8.545408612358480482e-01
4.396939693969397956e-08 1.161830187612622467e-09 1.362488135647765830e-07 1.445911252851681539e-01 7.762780633985961742e-01
4.496849684968497632e-08 1.631552670744440547e-10 1.384210333021940187e-07 1.490993645827352054e-01 5.883207477672156571e-01
4.596759675967597309e-08 2.830736978154391181e-09 1.453292863828892223e-07 1.999564552354824443e-01 7.253764938147604369e-01
4.696669666966696985e-08 1.839048913154783804e-09 1.472159243398607487e-07 1.906365800774532104e-01 7.442707457754362821e-01
4.796579657965796662e-08 2.045980274090197781e-09 1.490239669443838011e-07 1.284497316312718240e-01 6.592603383079955748e-01
4.896489648964897662e-08 1.110773695245370618e-09 1.507582250148686853e-07 1.124381759955479509e-01 2.976635752681398017e-01
4.996399639963997338e-08 3.546038129798034788e-09 1.568672178819952023e-07 1.372664612945415641e-01 5.819959150115376900e-01
5.096309630963097015e-08 2.618092853623465999e-09 1.583797164528277790e-07 1.127221422016653207e-01 5.829315377556394395e-01
5.196219621962196691e-08 1.725831477727979291e-09 1.598340517716678733e-07 8.550954704128965744e-02 2.499827780424048740e-01
5.296129612961296368e-08 2.963525869148497804e-09 1.654260985972655362e-07 1.351433939301651677e-01 5.705406670477906061e-01
5.396039603960396044e-08 4.074522941266423004e-09 1.543512468948904370e-07 1.280723796751512822e-01 5.093663809949466881e-01
5.495949594959497044e-08 2.776385343850051868e-09 1.598396504043364530e-07 8.233162404374105847e-02 3.396215534331439301e-01
5.595859585958596721e-08 3.508609403013451811e-09 1.611640554344262455e-07 1.144818817289809942e-01 4.690311659621748674e-01
5.695769576957696397e-08 2.265939436085773195e-09 1.663404103346977081e-07 7.959373071466036009e-02 3.191477416105987785e-01
5.795679567956796074e-08 2.981717983630005619e-09 1.675070886442142637e-07 1.166931533065742599e-01 5.794251524847089385e-01
5.895589558955895750e-08 1.790094739106962152e-09 1.724005076475521037e-07 9.081650519213724237e-02 3.144072320227051520e-01
5.995499549954996750e-08 6.381872807992294838e-10 1.771308371090185574e-07 6.991785885794499222e-02 3.170046147388640989e-01
6.095409540954096427e-08 1.345449085476957407e-09 1.780632801207104876e-07 1.133166550225039870e-01 4.420147098182019008e-01
6.195319531953196103e-08 1.133881877279918626e-09 1.825497188967517559e-07 7.024609677842885702e-02 2.727254983518481168e-01
6.295229522952295780e-08 4.723288427044280979e-11 1.868937515858704046e-07 6.086834339132263239e-02 2.849865191124045793e-01
6.395139513951395456e-08 1.598599919105936351e-09 1.876299684511195665e-07 8.211288326099186463e-02 3.535755950380110590e-01
6.495049504950496456e-08 5.382339018922266405e-10 1.917622096669902021e-07 7.855340548949296675e-02 2.627761884298198680e-01
6.594959495949596133e-08 3.517164337552003417e-10 1.957692492560170194e-07 5.239818055911094064e-02 2.310814970230001819e-01
6.694869486948695809e-08 6.583942280258270330e-10 1.996566916240283263e-07 5.520009501141309727e-02 2.533600918443656980e-01
6.794779477947795486e-08 3.263006753684294381e-09 2.001619421321265690e-07 1.231639076488999507e-02 8.445715714121604378e-02
6.894689468946895163e-08 2.239983754037666586e-09 2.038730655407050563e-07 2.110710314923114339e-02 1.145273046625243651e-01
6.994599459945994839e-08 2.039814983589849362e-09 2.074781710881268282e-07 9.149850212496701829e-03 9.149850212496701829e-03
7.094509450945094516e-08 1.845284369750288533e-09 2.109817369699840128e-07 2.329210892595412474e-04 2.329210892595412474e-04
7.194419441944195516e-08 1.656156989326973417e-09 2.143879931360004321e-07 5.881417883606410157e-03 5.881417883606410157e-03
7.294329432943295192e-08 1.472210353625769130e-09 2.177009390535999955e-07 9.411873582775953651e-03 9.411873582775953651e-03
7.394239423942394869e-08 1.293234408450416595e-09 2.209243570305829962e-07 1.055981154066465422e-02 9.178359277770109514e-02
7.494149414941494545e-08 1.119030645924112832e-09 2.240618277582484552e-07 9.510774998467752539e-03 9.510774998467752539e-03
7.594059405940594222e-08 9.494103281326715660e-10 2.271167431899812073e-07 6.435855762696895965e-03 6.435855762696895965e-03
7.693969396939695222e-08 7.841962634813626210e-10 2.300923185316605668e-07 1.492932873755847822e-03 1.492932873755847822e-03
7.793879387938794898e-08 6.232170335351838730e-10 2.329916068966042531e-07 5.172206803488066384e-03 5.172206803488066384e-03
7.893789378937894575e-08 4.663127661785892997e-10 2.358175037464604884e-07 1.342485361071066308e-02 8.469360535343994911e-02
7.993699369936994251e-08 1.007767203020648594e-09 2.385727611020627137e-07 5.765863033346363409e-03 5.788963813740455322e-02
8.093609360936093928e-08 5.217382081923460646e-10 2.440034507777966155e-07 1.664107545865078919e-02 6.748592961745636387e-02
8.193519351935194928e-08 6.589404577539426100e-10 2.465916959515368490e-07 3.104275965871927667e-03 5.271670799864835999e-02
8.293429342934294604e-08 1.234989888132531632e-10 2.491175807861623070e-07 4.610920169767496191e-03 4.610920169767496191e-03
8.393339333933394281e-08 2.621760586407617666e-10 2.515833323890603879e-07 1.141437702538450338e-02 7.445212042511784034e-02
8.493249324932493957e-08 2.560009981777966459e-10 2.539910721743865452e-07 1.296103571692253098e-02 5.913357271653474356e-02
8.593159315931593634e-08 5.298561589484052092e-10 2.589267933394978627e-07 1.401481882979727089e-02 7.415496701809498603e-02
8.693069306930693310e-08 6.590812340334650798e-10 2.611947897968036614e-07 5.898280060166349870e-03 5.898280060166349870e-03
8.792979297929794310e-08 1.540572114322458219e-10 2.634112457045034716e-07 1.210490020391485899e-02 5.518328221683610479e-02
8.892889288928893987e-08 9.088205743523758429e-10 2.680747770433811183e-07 8.529911803306866602e-03 6.468439696034700148e-02
8.992799279927993663e-08 4.122440167009244760e-10 2.701655468229091639e-07 6.822217611919256797e-04 4.186746966672139081e-02
9.092709270927093340e-08 1.758085677039389338e-09 2.746523777297227298e-07 2.485815816284819846e-03 4.277095551974952059e-02
9.192619261926193016e-08 1.263072757495820042e-09 2.766262117148698962e-07 9.038529415235529996e-03 6.159082301685625538e-02
9.292529252925294016e-08 1.973452068426695405e-09 2.809470975861927400e-07 4.256494722936210451e-03 4.282773558839458872e-02
9.392439243924393693e-08 1.486679668261103870e-09 2.828119809450413413e-07 9.536951579061536677e-03 5.987697719604501145e-02
9.492349234923493369e-08 2.179751934505702593e-09 2.869768023217034170e-07 5.598932053052507740e-04 3.752432786570736312e-02
9.592259225922593046e-08 1.122263171282611438e-09 2.887400341045065488e-07 3.127644935059237241e-03 3.932606961352025365e-02
9.692169216921692722e-08 8.657607963868940715e-11 2.927578828249011167e-07 3.933546740817472909e-02 1.220660902493824196e-01
9.792079207920792399e-08 7.727192219419976027e-10 2.966937420190163266e-07 4.408964610006105289e-02 2.061916672598327338e-01
9.891989198919893399e-08 3.226561240410319442e-10 2.983054048222300025e-07 2.472854719032735460e-02 1.041505807691081031e-01
9.991899189918993075e-08 4.371556450166735885e-10 3.021070837938566456e-07 3.829006941329193836e-02 1.161317461828925701e-01
1.009180918091809275e-07 1.099448976304984171e-09 3.058334887562352833e-07 3.923506877923088609e-02 1.918511174487420590e-01
1.019171917191719243e-07 1.147504313792069297e-10 3.073081566995483627e-07 2.829417124253819082e-02 1.138018899835664399e-01
1.029162916291629210e-07 7.673151003473321907e-10 3.109117194810551155e-07 2.711969834580685301e-02 1.004933294561034529e-01
1.039153915391539310e-07 8.731353418056642113e-10 3.144459879145244940e-07 3.515702796495023819e-02 1.071265325573769189e-01
1.049144914491449278e-07 1.506049063237924202e-09 3.179129435260108494e-07 3.171001858124800066e-02 1.325747346110350833e-01
1.059135913591359246e-07 1.602904919906222858e-09 3.213144905700460185e-07 3.721546396500752252e-02 1.757745074002698971e-01
1.069126912691269213e-07 6.595111123885999405e-10 3.225755844660227467e-07 2.203666406421955770e-02 9.974036295537036523e-02
1.079117911791179181e-07 7.624110232029579493e-10 3.258709759812461471e-07 2.545025821530089161e-02 1.017217804711911811e-01
1.089108910891089281e-07 8.634226666970334918e-10 3.291059065269053008e-07 2.772560974015281232e-02 1.026041887431361488e-01
1.099099909990999249e-07 1.467658439224805988e-09 3.322820250062363812e-07 1.973239380342040050e-02 8.406541175246484698e-02
1.109090909090909216e-07 1.442565178422228200e-09 3.293947958837861734e-07 3.408037271266906032e-02 1.333619398838656878e-01
1.119081908190819184e-07 1.324572895811115814e-09 3.325116235686209620e-07 3.374866411010124523e-02 1.312654021409915828e-01
1.129072907290729152e-07 1.208668720664718421e-09 3.355732904886110646e-07 3.436293357605624266e-02 1.301614850076813212e-01
1.139063906390639252e-07 1.582138420275214230e-09 3.385812474832050611e-07 2.731691562351645786e-02 1.128854411876503150e-01
1.149054905490549219e-07 1.466010424167052406e-09 3.415368969861276582e-07 2.982562267412713908e-02 1.139125857350551385e-01
1.159045904590459187e-07 3.940079373876415048e-10 3.463573441386813556e-07 1.660708984821734902e-02 4.966450924132104205e-02
1.169036903690369155e-07 2.900191198307311424e-10 3.491960165469265576e-07 2.095802792125223135e-02 8.594761457428212736e-02
1.179027902790279122e-07 6.586140521847028140e-10 3.519865789947118628e-07 1.803481501273829224e-02 7.394103169486232474e-02
1.189018901890189090e-07 5.541496150840430346e-10 3.547302451778477916e-07 2.390669893989549877e-02 1.102891251050222010e-01
1.199009900990099190e-07 4.514260076859955007e-10 3.574281866036699284e-07 3.041438727604894865e-02 1.153632122954064698e-01
1.209000900090009290e-07 8.095493164717026957e-10 3.600815370319310205e-07 2.992856842217772595e-02 1.058836756941596846e-01
1.218991899189919125e-07 2.510303076519448950e-10 3.645129371676603114e-07 1.531761399848008409e-02 6.761820913207650108e-02
1.228982898289829225e-07 1.532765026013294118e-10 3.670655517318266448e-07 2.402053787673974483e-02 1.048763485573740439e-01
1.238973897389739061e-07 5.051394857957802742e-10 3.695769983380614576e-07 2.598974812609355922e-02 9.831432744660073553e-02
1.248964896489649161e-07 1.295831442149619761e-09 3.738260936358983599e-07 6.925033441426364789e-03 6.925033441426364789e-03
1.258955895589559261e-07 1.192113519010717937e-09 3.762440270449474156e-07 3.981521200891791068e-03 3.981521200891791068e-03
1.268946894689469096e-07 6.525695539494336117e-10 3.803737200769319315e-07 5.393785740563039610e-03 2.607826491073694797e-02
1.278937893789379196e-07 9.895382291347232240e-10 3.827027268421545614e-07 1.704002616040867224e-04 1.704002616040867224e-04
1.288928892889289031e-07 1.321282194766126850e-09 3.849956273782595417e-07 5.613316733941609016e-03 2.566143273148657755e-02
1.298919891989199131e-07 7.931952872297642898e-10 3.889627104847193095e-07 1.230843116696078710e-03 1.230843116696078710e-03
1.308910891089109231e-07 1.121374104684491613e-09 3.911728243544132511e-07 5.792126244718254213e-03 2.523280042987074978e-02
1.318901890189019066e-07 6.028022525583764946e-10 3.950330107471700103e-07 5.270152522198756628e-04 5.270152522198756628e-04
1.328892889288929166e-07 9.202816286801862589e-11 3.988351529038425269e-07 3.902711471657660525e-03 2.276313883753644518e-02
1.338883888388839266e-07 4.180922275054399506e-10 4.009221199474666264e-07 4.854107044236499746e-03 4.854107044236499746e-03
1.348874887488749102e-07 3.277889071284789679e-10 4.046243180511055471e-07 4.294557097519025035e-03 4.294557097519025035e-03
1.358865886588659202e-07 6.473253044703142223e-10 4.066380316913864590e-07 5.510609250429787664e-03 2.354819016542375465e-02
