# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
9.999999999999999547e-08 5.751132903242250904e-11 1.010878065699216677e-07 2.060590481778534766e-02 8.721928629529474009e-02
1.999999999999999909e-07 4.976001832801557612e-10 1.987874327369354432e-07 7.149670797843787895e-03 3.490524641347270141e-02
2.999999999999999864e-07 4.976001832801557612e-10 2.994476537843127062e-07 3.649745362457323949e-04 8.686066022267624476e-04
3.999999999999999819e-07 1.962892071105670766e-10 4.002929117064013553e-07 4.831124964543853650e-04 2.564780667626553878e-03
4.999999999999999774e-07 5.751132903242250904e-11 5.003240062251279596e-07 1.065979584382148460e-03 3.730514843482524157e-03
5.999999999999999728e-07 2.200444271238666261e-10 5.995779446266169543e-07 6.733698208638561056e-04 3.448927382426747457e-03
6.999999999999999683e-07 1.010918015964534789e-10 6.999738269009014857e-07 2.140533450782911018e-04 2.140533450782911018e-04
7.999999999999999638e-07 1.187761000664977473e-11 7.999732005714577099e-07 3.730454633887880789e-05 1.361678012590239462e-04
8.999999999999999593e-07 5.751132903242250904e-11 9.002016683190561253e-07 3.203483184615052437e-04 1.142735744109835139e-03
9.999999999999999547e-07 2.000177801164682023e-12 9.999243673064484028e-07 1.552657427055237349e-04 4.883326500930706970e-04
1.100000000000000056e-06 9.388290145295741240e-11 1.099884811228690751e-06 3.873820210453793322e-05 5.301576687255504794e-05
1.199999999999999946e-06 5.751132903242250904e-11 1.200023564074115257e-06 5.657925162760868432e-05 5.657925162760868432e-05
1.299999999999999835e-06 5.751177312163235911e-11 1.300128673609179941e-06 1.094797477825260046e-04 5.036417683594862638e-04
1.399999999999999725e-06 2.178990321510809736e-11 1.399890142472770549e-06 1.258108461330564865e-04 4.656750373448481639e-04
1.500000000000000038e-06 1.650368730565787700e-11 1.499968817597618909e-06 1.957181747380687398e-05 1.957181747380687398e-05
1.599999999999999928e-06 5.751132903242250904e-11 1.600027667691961142e-06 3.730454633887880789e-05 3.730454633887880789e-05
1.699999999999999817e-06 2.485789352135725494e-11 1.700070191290592447e-06 5.333325465528560017e-05 1.685813194955976257e-04
1.799999999999999707e-06 2.667199794359476073e-11 1.799975750671478636e-06 5.657925162716459511e-05 1.593776798332058320e-04
1.900000000000000020e-06 9.214851104388799286e-13 1.899999703347532432e-06 6.575463484814747517e-07 6.575463484814747517e-07
1.999999999999999909e-06 2.575539781446423149e-11 2.000013267888789414e-06 3.902328660387865966e-05 1.222900134507654002e-04
2.099999999999999799e-06 4.822409138682814955e-11 2.099912193020969653e-06 3.769790767105263285e-05 8.804815822105460654e-05
2.199999999999999689e-06 6.865019663848670461e-11 2.199913970102329586e-06 1.579970985954304297e-05 8.461518659252931229e-05
2.300000000000000002e-06 9.240608278560102917e-12 2.300005183197839642e-06 3.528266939278879022e-06 3.528266939278879022e-06
2.399999999999999891e-06 3.438183071580169781e-11 2.400082134812464574e-06 3.979427481537456401e-05 2.132666224130552735e-04
2.499999999999999781e-06 5.351075138548821997e-11 2.499880082496019895e-06 5.312522443956524398e-05 2.129973399855877858e-04
2.599999999999999671e-06 4.924061158817494288e-11 2.599943629721934713e-06 5.484174885772574726e-06 1.093924263795287288e-05
2.699999999999999560e-06 1.639222091398551129e-11 2.699996549448968608e-06 1.469841050627529455e-05 1.469841050627529455e-05
2.799999999999999873e-06 1.786037984174981830e-11 2.800039979433677217e-06 1.579923353789425278e-05 4.412124947217321846e-05
2.899999999999999763e-06 3.819744520683343580e-11 2.899921768051427762e-06 2.760989671068969642e-05 1.464209219381729099e-04
2.999999999999999652e-06 3.500710832327058597e-11 2.999954138882543475e-06 7.236006088318092111e-06 4.424344024256399166e-05
3.099999999999999966e-06 3.960431982363843417e-11 3.100050891546857201e-06 7.281998777308729132e-06 4.194036583093918580e-05
3.199999999999999855e-06 2.281685951288636716e-11 3.200067212993928933e-06 2.774758401047350276e-05 1.361678012590239462e-04
3.299999999999999745e-06 9.774847598009728245e-12 3.299943128975968420e-06 2.854331666224396713e-05 1.304921710814088698e-04
3.399999999999999634e-06 8.530953721219702857e-12 3.400017563492951922e-06 5.313227638747974879e-06 3.412524384893700358e-05
3.499999999999999524e-06 2.579092495125223650e-11 3.500019736257797831e-06 3.459737297095699660e-06 3.459737297095699660e-06
3.599999999999999837e-06 4.209166348800863489e-11 3.600079026888636236e-06 2.051956952708877679e-05 9.761839068156419330e-05
3.699999999999999727e-06 1.750355416163529299e-11 3.699950755997605256e-06 1.715691794723639418e-05 9.014455287514877568e-05
3.799999999999999616e-06 9.212630658339548972e-13 3.800000328180175302e-06 6.575463489255639615e-07 6.575463489255639615e-07
3.899999999999999929e-06 5.768718835952313384e-13 3.900043259008612040e-06 2.188818765391786769e-05 9.488115442746192230e-05
3.999999999999999819e-06 1.187761000664977473e-11 3.999969024448546406e-06 9.548970723471938982e-06 3.036565243519362411e-05
4.099999999999999709e-06 1.018496398330626107e-11 4.100002827023274676e-06 6.347329350564479000e-06 2.616094668450585914e-05
4.199999999999999598e-06 8.573142196155458805e-12 4.199978345997834595e-06 6.229001077384666019e-06 2.511034503371867288e-05
4.299999999999999488e-06 1.878275313060839835e-11 4.300054562644817224e-06 1.664169480175559102e-05 7.068175549207467157e-05
4.399999999999999377e-06 5.569322780729635269e-12 4.399972287405518045e-06 1.006508679846085386e-05 2.726895598170742119e-05
4.500000000000000114e-06 1.650368730565787700e-11 4.499988802919574482e-06 2.358513877087631272e-06 2.358513877087631272e-06
4.600000000000000004e-06 9.240608278560102917e-12 4.600001125787400724e-06 3.528266939278879022e-06 3.528266939278879022e-06
4.699999999999999893e-06 2.207878324611556309e-11 4.700056766449023371e-06 1.476071688299995799e-05 5.999388674116090669e-05
4.799999999999999783e-06 1.187761000664977473e-11 4.799967980417818580e-06 8.392488406006037849e-06 3.730454633910085249e-05
