# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
4.646470000000000461e-02 2.220446049250313081e-15 4.646470000000268996e-02 2.664535259100375697e-14 -2.486899575160350651e-14
4.747480000000000450e-02 2.664535259100375697e-15 4.747480000000292577e-02 1.643130076445231680e-14 -3.264055692397960229e-14
4.848490000000001132e-02 1.776356839400250465e-15 4.848490000000271749e-02 3.863576125695544761e-14 3.863576125695544761e-14
4.949500000000001121e-02 2.220446049250313081e-15 4.949500000000206512e-02 -1.110223024625156540e-15 -1.110223024625156540e-15
5.050510000000001110e-02 -4.440892098500626162e-16 5.050510000000141275e-02 7.904787935331114568e-14 2.096101070492295548e-13
5.151520000000001098e-02 2.220446049250313081e-15 5.151520000000475719e-02 9.681144774731365032e-14 4.733990977001667488e-13
5.252530000000001087e-02 1.776356839400250465e-15 5.252530000000321664e-02 5.950795411990839057e-14 3.006483950684923911e-13
5.353540000000001076e-02 -1.110223024625156540e-15 5.353539999999723520e-02 -6.505906924303417327e-14 -1.811883976188255474e-13
5.454550000000001064e-02 -2.442490654175344389e-15 5.454549999999525056e-02 -8.104628079763642745e-14 -4.167777234442837653e-13
5.555560000000001053e-02 -8.881784197001252323e-16 5.555559999999681864e-02 -7.194245199571014382e-14 -2.877698079828405753e-13
5.656570000000001042e-02 -4.440892098500626162e-16 5.656569999999838672e-02 -3.974598428158060415e-14 -1.092459456231154036e-13
5.757580000000001030e-02 -8.881784197001252323e-16 5.757579999999951070e-02 1.199040866595169064e-14 -2.153832667772803688e-14
5.858590000000001019e-02 -4.440892098500626162e-16 5.858590000000019060e-02 1.776356839400250465e-14 1.145750161413161550e-13
5.959600000000001008e-02 0.000000000000000000e+00 5.959600000000042641e-02 1.243449787580175325e-14 -1.887379141862766119e-14
6.060610000000000996e-02 -4.440892098500626162e-16 6.060610000000021813e-02 2.797762022055394482e-14 2.797762022055394482e-14
6.161620000000000985e-02 0.000000000000000000e+00 6.161620000000000985e-02 3.108624468950438313e-15 3.108624468950438313e-15
6.262630000000000974e-02 -4.440892098500626162e-16 6.262629999999935748e-02 -8.881784197001252323e-16 2.753353101070388220e-14
6.363640000000000962e-02 1.776356839400250465e-15 6.363640000000225783e-02 1.376676550535194110e-14 -1.376676550535194110e-14
6.464650000000000951e-02 1.332267629550187849e-15 6.464650000000116137e-02 -7.993605777301127091e-15 -7.993605777301127091e-15
6.565660000000000940e-02 2.664535259100375697e-15 6.565660000000317353e-02 1.465494392505206633e-14 -1.132427485117659671e-14
6.666670000000000929e-02 4.440892098500626162e-16 6.666670000000118890e-02 2.753353101070388220e-14 7.771561172376095783e-14
