# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
9.999999999999999547e-08 2.875566451621125452e-11 5.838671768287895247e-10 1.110223024625156714e-02 6.661338147750940630e-02
1.999999999999999909e-07 2.488000916400778806e-10 5.263558477963670157e-10 2.775557561562891785e-03 1.665334536937735158e-02
2.999999999999999864e-07 1.562814322397798605e-10 1.562814322397798605e-10 0.000000000000000000e+00 0.000000000000000000e+00
3.999999999999999819e-07 2.875566451621125452e-11 2.875566451621125452e-11 0.000000000000000000e+00 0.000000000000000000e+00
4.999999999999999774e-07 2.875566451621125452e-11 1.397779669787269086e-10 4.440892098500626162e-04 8.881784197001252323e-04
5.999999999999999728e-07 6.376288386178430301e-11 1.562814322397798605e-10 3.083952846180990450e-04 6.167905692361980901e-04
6.999999999999999683e-07 5.054590079822673943e-11 5.054590079822673943e-11 0.000000000000000000e+00 0.000000000000000000e+00
7.999999999999999638e-07 2.875566451621125452e-11 2.875566451621125452e-11 0.000000000000000000e+00 0.000000000000000000e+00
8.999999999999999593e-07 2.875566451621125452e-11 9.043477078307660122e-11 1.370645709413773744e-04 8.223874256482641924e-04
9.999999999999999547e-07 2.675548671504657250e-11 8.226663794630439952e-11 1.110223024625156540e-04 6.661338147750939243e-04
1.100000000000000056e-06 2.170907897891538596e-11 2.170907897891538596e-11 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999946e-06 2.875566451621125452e-11 2.875566451621125452e-11 0.000000000000000000e+00 0.000000000000000000e+00
1.299999999999999835e-06 2.875588656081617955e-11 7.145661840013417532e-11 6.569367009616312414e-05 1.313873401923262483e-04
1.399999999999999725e-06 1.089495160755404868e-11 5.054578977592427691e-11 5.664403186863045772e-05 1.132880637372609154e-04
1.500000000000000038e-06 8.251843652828938502e-12 8.251843652828938502e-12 0.000000000000000000e+00 0.000000000000000000e+00
1.599999999999999928e-06 2.875566451621125452e-11 2.875566451621125452e-11 0.000000000000000000e+00 0.000000000000000000e+00
1.699999999999999817e-06 2.875566451621125452e-11 6.140932207188143366e-11 3.841602161332722984e-05 2.304961296799633655e-04
1.799999999999999707e-06 2.083666572616493795e-12 3.292321970604916714e-11 3.426614273534434361e-05 2.055968564120660752e-04
1.900000000000000020e-06 4.607425552194399643e-13 4.607425552194399643e-13 0.000000000000000000e+00 0.000000000000000000e+00
1.999999999999999909e-06 1.000088900582341012e-12 2.875566451621125452e-11 2.775557561562891351e-05 1.665334536937734811e-04
2.099999999999999799e-06 2.411204569341407478e-11 5.054590079822673943e-11 2.517512527494686483e-05 1.510507516496812025e-04
2.199999999999999689e-06 2.170885693431046093e-11 2.170885693431046093e-11 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000002e-06 4.620304139280051459e-12 4.620304139280051459e-12 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999891e-06 5.626166199590443284e-12 2.875566451621125452e-11 1.927470528863119031e-05 3.854941057726238063e-05
2.499999999999999781e-06 1.565314544649254458e-11 3.785760593899567539e-11 1.776356839400250803e-05 3.552713678800501607e-05
2.599999999999999671e-06 1.394506732310674124e-11 1.394506732310674124e-11 0.000000000000000000e+00 0.000000000000000000e+00
2.699999999999999560e-06 8.196110456992755644e-12 8.196110456992755644e-12 0.000000000000000000e+00 0.000000000000000000e+00
2.799999999999999873e-06 8.930189920874909149e-12 2.875566451621125452e-11 1.416100796715761104e-05 8.496604780294566965e-05
2.899999999999999763e-06 9.527822975030630914e-12 2.866962223180280489e-11 1.320122502526940344e-05 7.920735015161641727e-05
2.999999999999999652e-06 8.251621608224013471e-12 8.251621608224013471e-12 0.000000000000000000e+00 0.000000000000000000e+00
3.099999999999999966e-06 1.084887735203210468e-11 1.084887735203210468e-11 0.000000000000000000e+00 0.000000000000000000e+00
3.199999999999999855e-06 1.140842975644318358e-11 2.875566451621125452e-11 1.084202172485504603e-05 2.168404344971009207e-05
3.299999999999999745e-06 4.887423799004864122e-12 2.170896795661292344e-11 1.019488544192062955e-05 2.038977088384125909e-05
3.399999999999999634e-06 3.897882017156462098e-12 3.897882017156462098e-12 0.000000000000000000e+00 0.000000000000000000e+00
3.499999999999999524e-06 1.289546247562611825e-11 1.289546247562611825e-11 0.000000000000000000e+00 0.000000000000000000e+00
3.599999999999999837e-06 1.333599897179738036e-11 2.875566451621125452e-11 8.566535683836085902e-06 5.139921410301651202e-05
3.699999999999999727e-06 1.250333170332851296e-12 1.625333201360490420e-11 8.109737214208595564e-06 4.865842328525157000e-05
3.799999999999999616e-06 4.606315329169774486e-13 4.606315329169774486e-13 0.000000000000000000e+00 0.000000000000000000e+00
3.899999999999999929e-06 2.884359417976156692e-13 1.452216125130689761e-11 7.299296677351457108e-06 4.379578006410874265e-05
3.999999999999999819e-06 1.287769890723211574e-11 2.675548671504657250e-11 6.938893903907228378e-06 4.163336342344337027e-05
4.099999999999999709e-06 1.186217790660748506e-11 1.186217790660748506e-11 0.000000000000000000e+00 0.000000000000000000e+00
4.199999999999999598e-06 2.321920433701052389e-12 2.321920433701052389e-12 0.000000000000000000e+00 0.000000000000000000e+00
4.299999999999999488e-06 2.936539900133539049e-12 1.584621323047485930e-11 6.004451187805066622e-06 1.200890237561013324e-05
4.399999999999999377e-06 9.092726571680032066e-12 2.170885693431046093e-11 5.734623061080355284e-06 1.146924612216071057e-05
4.500000000000000114e-06 8.251843652828938502e-12 8.251843652828938502e-12 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000004e-06 4.620304139280051459e-12 4.620304139280051459e-12 0.000000000000000000e+00 0.000000000000000000e+00
4.699999999999999893e-06 5.133893310471648874e-12 1.694488993564391421e-11 5.025907761997087495e-06 3.015544657198252667e-05
4.799999999999999783e-06 5.938805003324887366e-12 1.750355416163529299e-11 4.818676322157797579e-06 2.891205793294678717e-05
4.899999999999999672e-06 5.230704758218962525e-12 5.230704758218962525e-12 0.000000000000000000e+00 0.000000000000000000e+00
4.999999999999999562e-06 6.551204023708123714e-12 6.551204023708123714e-12 0.000000000000000000e+00 0.000000000000000000e+00
5.099999999999999452e-06 6.986633493966110109e-12 1.787126002739114483e-11 4.268446845925247195e-06 8.536893691850494390e-06
5.199999999999999341e-06 3.269828852126011043e-12 1.394506732310674124e-11 4.105854381010195259e-06 8.211708762020390517e-06
5.299999999999999231e-06 2.665645482125000854e-12 2.665645482125000854e-12 0.000000000000000000e+00 0.000000000000000000e+00
5.399999999999999967e-06 8.195888412387830613e-12 8.195888412387830613e-12 0.000000000000000000e+00 0.000000000000000000e+00
5.499999999999999857e-06 8.569811527081583336e-12 1.866284904394888144e-11 3.670158759091426653e-06 2.202095255454856077e-05
5.599999999999999747e-06 9.824363544908010226e-13 1.089506262985651119e-11 3.540251991789402761e-06 2.124151195073641741e-05
5.699999999999999636e-06 4.606315329169774486e-13 4.606315329169774486e-13 0.000000000000000000e+00 0.000000000000000000e+00
5.799999999999999526e-06 4.307665335545607377e-14 9.613865259439080546e-12 3.300306256317350861e-06 1.980183753790410432e-05
5.899999999999999415e-06 8.878897617137226916e-12 1.828759366162557853e-11 3.189379559394302708e-06 1.913627735636581456e-05
5.999999999999999305e-06 8.251621608224013471e-12 8.251621608224013471e-12 0.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000042e-06 1.455058296073730162e-12 1.455058296073730162e-12 0.000000000000000000e+00 0.000000000000000000e+00
6.199999999999999931e-06 1.895372747640067246e-12 1.084887735203210468e-11 2.888197254487920339e-06 5.776394508975840677e-06
6.299999999999999821e-06 6.489475623538965010e-12 1.530076065847651989e-11 2.797236141660762147e-06 5.594472283321524294e-06
6.399999999999999710e-06 5.938805003324887366e-12 5.938805003324887366e-12 0.000000000000000000e+00 0.000000000000000000e+00
6.499999999999999600e-06 3.135269821541442070e-12 3.135269821541442070e-12 0.000000000000000000e+00 0.000000000000000000e+00
6.599999999999999490e-06 3.523403790950396797e-12 1.193423138090565772e-11 2.548721360480157386e-06 1.529232816288094517e-05
6.699999999999999379e-06 4.385269924966905819e-12 1.267042026853459902e-11 2.473207896246728991e-06 1.483924737748037564e-05
6.799999999999999269e-06 3.897882017156462098e-12 3.897882017156462098e-12 0.000000000000000000e+00 0.000000000000000000e+00
6.899999999999999158e-06 4.620526183884976490e-12 4.620526183884976490e-12 0.000000000000000000e+00 0.000000000000000000e+00
6.999999999999999895e-06 4.965139410728625080e-12 1.289524043102119322e-11 2.265761274745217360e-06 4.531522549490434721e-06
7.099999999999999785e-06 2.518207864454780065e-12 1.033662044847005745e-11 2.202386480113383360e-06 4.404772960226766720e-06
7.199999999999999674e-06 2.083777594918956311e-12 2.083777594918956311e-12 0.000000000000000000e+00 0.000000000000000000e+00
7.299999999999999564e-06 5.943023850818462961e-12 5.943023850818462961e-12 0.000000000000000000e+00 0.000000000000000000e+00
7.399999999999999453e-06 6.251221762454406417e-12 1.375277669524166413e-11 2.027434303552148891e-06 1.216460582131289250e-05
7.499999999999999343e-06 8.502087922579448787e-13 8.251732630526475987e-12 1.973729821555833944e-06 1.184237892933500536e-05
