# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
9.999999999999999547e-08 8.626699354863376357e-11 3.015118181792786345e-07 2.851102371460090268e-02 1.062266354383618605e-01
1.010099009900990279e-05 1.006310590412340389e-10 3.030306382401093401e-05 1.406680385507286246e-06 6.451844634636216824e-05
2.010198019801980314e-05 3.961808658914378611e-10 6.030633763165482719e-05 8.523817118799570380e-08 1.202538339803993495e-04
3.010297029702970519e-05 9.028853220627297560e-10 9.030980893953710620e-05 3.213573158689086995e-07 1.815219874607976180e-04
4.010396039603961063e-05 1.609496536048027338e-09 1.203134960934271191e-04 2.697372245563656179e-07 2.396083147315763995e-04
5.010495049504950929e-05 2.511531427273894224e-09 1.503173629076037798e-04 4.339150372345557116e-09 3.006328151897719181e-04
6.010594059405941473e-05 3.612107501993477854e-09 1.803214342221970412e-04 1.106262992323081562e-08 3.605547156162458577e-04
7.010693069306932017e-05 4.914148199475221190e-09 2.103257048671203222e-04 3.881015420148514750e-08 4.207957002231310639e-04
8.010792079207921883e-05 6.418424014498214092e-09 2.403301833413529209e-04 6.345014469388843281e-08 4.804413621384284738e-04
9.010891089108911749e-05 8.119817707097354287e-09 2.703348521935211579e-04 6.604682134536687954e-09 5.406916570942499334e-04
1.001099009900990162e-04 1.002191263310692193e-08 3.003397253431572267e-04 9.196681638456993824e-09 6.006217009781877891e-04
1.101108910891089284e-04 1.212396316674357877e-08 3.303447955200766728e-04 3.106777946015881753e-08 6.607673327163610111e-04
1.201118811881188270e-04 1.442778607696482140e-08 3.603500726665487264e-04 2.191653614147526241e-08 7.205640218810316355e-04
1.301128712871287257e-04 1.693079676456932248e-08 3.903555448938611505e-04 3.623366495730806491e-09 7.806445173095255541e-04
1.401138613861386379e-04 1.963194229404052749e-08 4.203612163862224804e-04 4.076531112673364987e-09 8.406811008105918859e-04
1.501148514851485230e-04 2.253414876918213849e-08 4.503670872555431970e-04 1.796815851662358909e-08 9.007559786793351009e-04
1.601158415841584352e-04 2.563752943274266727e-08 4.803731631310981243e-04 1.060483167947268157e-08 9.606537862696384877e-04
1.701168316831683474e-04 2.894054063062867499e-08 5.103794352665502743e-04 3.803644510469439410e-09 1.020708568519879123e-03
