# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.000000000000000021e-08 5.263558477963670157e-10 6.077470970922149718e-09 1.110223024625156318e+00 2.220446049250312637e+00
1.099909990999100028e-08 1.220603618179438854e-10 5.168941608069133054e-09 9.176898660792907059e-01 1.835379732158581412e+00
1.199819981998199870e-08 4.411719989327878011e-09 4.411719989327878011e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.299729972997299712e-08 3.770913470368952858e-09 3.770913470368952858e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.399639963996399720e-08 3.221591882152097241e-09 3.221591882152097241e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.499549954995499727e-08 2.745469185327920059e-09 2.745469185327920059e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.599459945994599734e-08 2.328828352382572575e-09 2.328828352382572575e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.699369936993699411e-08 1.961177997777951987e-09 1.961177997777951987e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.799279927992799418e-08 1.634357427171551080e-09 1.634357427171551080e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.899189918991899426e-08 1.341922684083840522e-09 1.341922684083840522e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.999099909990999102e-08 1.078718003810763548e-09 1.078718003810763548e-09 0.000000000000000000e+00 0.000000000000000000e+00
2.099009900990099110e-08 8.405699469804517321e-10 8.405699469804517321e-10 0.000000000000000000e+00 0.000000000000000000e+00
2.198919891989199117e-08 6.240628014353433173e-10 6.240628014353433173e-10 0.000000000000000000e+00 0.000000000000000000e+00
2.298829882988299124e-08 4.263750463806559310e-10 4.263750463806559310e-10 0.000000000000000000e+00 0.000000000000000000e+00
2.398739873987399132e-08 2.451550074056285666e-10 2.451550074056285666e-10 0.000000000000000000e+00 0.000000000000000000e+00
2.498649864986498808e-08 7.842726468254568317e-11 7.842726468254568317e-11 0.000000000000000000e+00 0.000000000000000000e+00
2.598559855985598816e-08 7.547962255216589256e-11 7.547962255216589256e-11 0.000000000000000000e+00 0.000000000000000000e+00
2.698469846984698823e-08 2.179896263498903863e-10 2.179896263498903863e-10 0.000000000000000000e+00 0.000000000000000000e+00
2.798379837983798830e-08 3.503237699931105453e-10 3.503237699931105453e-10 0.000000000000000000e+00 0.000000000000000000e+00
2.898289828982898507e-08 4.735343228645660929e-10 4.735343228645660929e-10 0.000000000000000000e+00 0.000000000000000000e+00
2.998199819981998514e-08 5.885332221566841326e-10 5.885332221566841326e-10 0.000000000000000000e+00 0.000000000000000000e+00
3.098109810981098191e-08 6.961151655104913516e-10 6.961151655104913516e-10 0.000000000000000000e+00 0.000000000000000000e+00
3.198019801980197867e-08 7.969751525394030978e-10 7.969751525394030978e-10 0.000000000000000000e+00 0.000000000000000000e+00
